1725058336587,cbs,1,timer,11,jaber,3075898887,3075898887,16.234,0.309
1725058336837,cbs,1,timer,11,jaber,3075898887,3075898887,16.009,0.309
1725058337086,cbs,1,timer,11,jaber,3075898887,3075898887,15.764,0.309
1725058337336,cbs,1,timer,11,jaber,3075898887,3075898887,15.505,0.309
1725058337586,cbs,1,timer,11,jaber,3075898887,3075898887,15.257,0.309
1725058337837,cbs,1,timer,11,jaber,3075898887,3075898887,15.015,0.309
1725058338090,cbs,1,timer,11,jaber,3075898887,3075898887,16.778,0.309
1725058338336,cbs,1,timer,11,jaber,3075898887,3075898887,16.534,0.309
1725058338587,cbs,1,timer,11,jaber,3075898887,3075898887,16.278,0.309
1725058338837,cbs,1,timer,11,jaber,3075898887,3075898887,16.037,0.309
1725058339091,cbs,1,timer,11,jaber,3075898887,3075898887,15.782,0.309
1725058339336,cbs,1,timer,11,jaber,3075898887,3075898887,15.529,0.309
1725058339586,cbs,1,timer,11,jaber,3075898887,3075898887,15.276,0.309
1725058339837,cbs,1,timer,11,jaber,3075898887,3075898887,15.038,0.309
1725058340088,cbs,1,timer,11,jaber,3075898887,3075898887,14.785,0.309
1725058340335,cbs,1,timer,11,jaber,3075898887,3075898887,16.720,0.309
1725058340587,cbs,1,timer,11,jaber,3075898887,3075898887,16.535,0.309
1725058340836,cbs,1,timer,11,jaber,3075898887,3075898887,16.274,0.309
1725058341088,cbs,1,timer,11,jaber,3075898887,3075898887,16.029,0.309
1725058341335,cbs,1,timer,11,jaber,3075898887,3075898887,15.827,0.309
1725058341587,cbs,1,timer,11,jaber,3075898887,3075898887,15.564,0.309
1725058341836,cbs,1,timer,11,jaber,3075898887,3075898887,15.321,0.309
1725058342087,cbs,1,timer,11,jaber,3075898887,3075898887,15.069,0.309
1725058342337,cbs,1,timer,11,jaber,3075898887,3075898887,14.853,0.309
1725058342585,cbs,1,timer,11,jaber,3075898887,3075898887,16.648,0.309
1725058342837,cbs,1,timer,11,jaber,3075898887,3075898887,16.396,0.309
1725058343086,cbs,1,timer,11,jaber,3075898887,3075898887,16.156,0.309
1725058343336,cbs,1,timer,11,jaber,3075898887,3075898887,15.923,0.309
1725058343587,cbs,1,timer,11,jaber,3075898887,3075898887,15.674,0.309
1725058343835,cbs,1,timer,11,jaber,3075898887,3075898887,15.449,0.309
1725058344085,cbs,1,timer,11,jaber,3075898887,3075898887,15.449,0.309
1725058344336,cbs,1,timer,11,jaber,3075898887,3075898887,15.309,0.309
1725058344586,cbs,1,timer,11,jaber,3075898887,3075898887,15.065,0.309
1725058344836,cbs,1,timer,11,jaber,3075898887,3075898887,14.820,0.309
1725058345090,cbs,1,timer,11,jaber,3075898887,3075898887,16.607,0.309
1725058345337,cbs,1,timer,11,jaber,3075898887,3075898887,16.378,0.309
1725058345586,cbs,1,timer,11,jaber,3075898887,3075898887,16.124,0.309
1725058345836,cbs,1,timer,11,jaber,3075898887,3075898887,15.881,0.309
1725058346090,cbs,1,timer,11,jaber,3075898887,3075898887,15.627,0.309
1725058346337,cbs,1,timer,11,jaber,3075898887,3075898887,15.401,0.309
1725058346586,cbs,1,timer,11,jaber,3075898887,3075898887,15.139,0.309
1725058346836,cbs,1,timer,11,jaber,3075898887,3075898887,14.890,0.309
1725058347088,cbs,1,timer,11,jaber,3075898887,3075898887,16.665,0.309
1725058347336,cbs,1,timer,11,jaber,3075898887,3075898887,16.443,0.309
1725058347586,cbs,1,timer,11,jaber,3075898887,3075898887,16.187,0.309
1725058347837,cbs,1,timer,11,jaber,3075898887,3075898887,15.930,0.309
1725058348096,cbs,1,timer,11,jaber,3075898887,3075898887,15.733,0.309
1725058348339,cbs,1,timer,11,jaber,3075898887,3075898887,15.657,0.309
1725058348588,cbs,1,timer,11,jaber,3075898887,3075898887,15.466,0.309
1725058348838,cbs,1,timer,11,jaber,3075898887,3075898887,15.201,0.309
1725058349088,cbs,1,timer,11,jaber,3075898887,3075898887,14.984,0.309
1725058349336,cbs,1,timer,11,jaber,3075898887,3075898887,16.808,0.309
1725058349588,cbs,1,timer,11,jaber,3075898887,3075898887,16.579,0.309
1725058349836,cbs,1,timer,11,jaber,3075898887,3075898887,16.369,0.309
1725058350086,cbs,1,timer,11,jaber,3075898887,3075898887,16.130,0.309
1725058350337,cbs,1,timer,11,jaber,3075898887,3075898887,15.908,0.309
1725058350587,cbs,1,timer,11,jaber,3075898887,3075898887,15.654,0.309
1725058350840,cbs,1,timer,11,jaber,3075898887,3075898887,15.407,0.309
1725058351086,cbs,1,timer,11,jaber,3075898887,3075898887,15.161,0.309
1725058351340,cbs,1,timer,11,jaber,3075898887,3075898887,14.915,0.309
1725058351586,cbs,1,timer,11,jaber,3075898887,3075898887,16.655,0.309
1725058351836,cbs,1,timer,11,jaber,3075898887,3075898887,16.409,0.309
1725058352087,cbs,1,timer,11,jaber,3075898887,3075898887,16.164,0.309
1725058352336,cbs,1,timer,11,jaber,3075898887,3075898887,15.942,0.309
1725058352585,cbs,1,timer,11,jaber,3075898887,3075898887,15.758,0.309
1725058352836,cbs,1,timer,11,jaber,3075898887,3075898887,15.618,0.309
1725058353086,cbs,1,timer,11,jaber,3075898887,3075898887,15.366,0.309
1725058353336,cbs,1,timer,11,jaber,3075898887,3075898887,15.137,0.309
1725058353586,cbs,1,timer,11,jaber,3075898887,3075898887,14.892,0.309
1725058353837,cbs,1,timer,11,jaber,3075898887,3075898887,16.652,0.309
1725058354086,cbs,1,timer,11,jaber,3075898887,3075898887,16.387,0.309
1725058354336,cbs,1,timer,11,jaber,3075898887,3075898887,16.156,0.309
1725058354586,cbs,1,timer,11,jaber,3075898887,3075898887,15.936,0.309
1725058354837,cbs,1,timer,11,jaber,3075898887,3075898887,15.678,0.309
1725058355086,cbs,1,timer,11,jaber,3075898887,3075898887,15.435,0.309
1725058355336,cbs,1,timer,11,jaber,3075898887,3075898887,15.211,0.309
1725058355586,cbs,1,timer,11,jaber,3075898887,3075898887,14.950,0.309
1725058355835,cbs,1,timer,11,jaber,3075898887,3075898887,16.722,0.309
1725058356086,cbs,1,timer,11,jaber,3075898887,3075898887,16.475,0.309
1725058356358,cbs,1,timer,11,jaber,3075898887,3075898887,16.226,0.309
1725058356585,cbs,1,timer,11,jaber,3075898887,3075898887,16.012,0.309
1725058356836,cbs,1,timer,11,jaber,3075898887,3075898887,15.794,0.309
1725058357087,cbs,1,timer,11,jaber,3075898887,3075898887,15.531,0.309
1725058357337,cbs,1,timer,11,jaber,3075898887,3075898887,15.299,0.309
1725058357586,cbs,1,timer,11,jaber,3075898887,3075898887,15.055,0.309
1725058357836,cbs,1,timer,11,jaber,3075898887,3075898887,14.815,0.309
1725058358086,cbs,1,timer,11,jaber,3075898887,3075898887,16.555,0.309
1725058358337,cbs,1,timer,11,jaber,3075898887,3075898887,16.337,0.309
1725058358589,cbs,1,timer,11,jaber,3075898887,3075898887,16.076,0.309
1725058358835,cbs,1,timer,11,jaber,3075898887,3075898887,15.847,0.309
1725058359086,cbs,1,timer,11,jaber,3075898887,3075898887,15.603,0.309
1725058359336,cbs,1,timer,11,jaber,3075898887,3075898887,15.372,0.309
1725058359586,cbs,1,timer,11,jaber,3075898887,3075898887,15.112,0.309
1725058359837,cbs,1,timer,11,jaber,3075898887,3075898887,14.875,0.309
1725058360086,cbs,1,timer,11,jaber,3075898887,3075898887,16.615,0.309
1725058360340,cbs,1,timer,11,jaber,3075898887,3075898887,16.389,0.309
1725058360586,cbs,1,timer,11,jaber,3075898887,3075898887,16.132,0.309
1725058360836,cbs,1,timer,11,jaber,3075898887,3075898887,15.902,0.309
1725058361086,cbs,1,timer,11,jaber,3075898887,3075898887,15.746,0.309
1725058361338,cbs,1,timer,11,jaber,3075898887,3075898887,15.555,0.309
