1724830818308,cbs,1,timer,11,jaber,3575683964,3575683964,5.093,1.183
1724830818560,cbs,1,timer,11,jaber,3575683964,3575683964,4.833,1.183
1724830818809,cbs,1,timer,11,jaber,3575683964,3575683964,4.583,1.183
1724830819063,cbs,1,timer,11,jaber,3575683964,3575683964,4.380,1.183
1724830819310,cbs,1,timer,11,jaber,3575683964,3575683964,6.382,1.183
1724830819559,cbs,1,timer,11,jaber,3575683964,3575683964,6.172,1.183
1724830819808,cbs,1,timer,11,jaber,3575683964,3575683964,5.934,1.183
1724830820060,cbs,1,timer,11,jaber,3575683964,3575683964,5.681,1.183
1724830820309,cbs,1,timer,11,jaber,3575683964,3575683964,5.443,1.183
1724830820559,cbs,1,timer,11,jaber,3575683964,3575683964,5.201,1.183
1724830820807,cbs,1,timer,11,jaber,3575683964,3575683964,4.966,1.183
1724830821061,cbs,1,timer,11,jaber,3575683964,3575683964,5.867,1.183
1724830821308,cbs,1,timer,11,jaber,3575683964,3575683964,6.488,1.183
1724830821558,cbs,1,timer,11,jaber,3575683964,3575683964,6.246,1.183
1724830821820,cbs,1,timer,11,jaber,3575683964,3575683964,5.995,1.183
1724830822058,cbs,1,timer,11,jaber,3575683964,3575683964,5.768,1.183
1724830822311,cbs,1,timer,11,jaber,3575683964,3575683964,5.515,1.183
1724830822564,cbs,1,timer,11,jaber,3575683964,3575683964,5.268,1.183
1724830822808,cbs,1,timer,11,jaber,3575683964,3575683964,5.030,1.183
1724830823067,cbs,1,timer,11,jaber,3575683964,3575683964,4.772,1.183
1724830823307,cbs,1,timer,11,jaber,3575683964,3575683964,6.657,1.183
1724830823559,cbs,1,timer,11,jaber,3575683964,3575683964,6.657,1.183
1724830823809,cbs,1,timer,11,jaber,3575683964,3575683964,6.544,1.183
1724830824059,cbs,1,timer,11,jaber,3575683964,3575683964,6.297,1.183
1724830824307,cbs,1,timer,11,jaber,3575683964,3575683964,6.087,1.183
1724830824558,cbs,1,timer,11,jaber,3575683964,3575683964,5.852,1.183
1724830824808,cbs,1,timer,11,jaber,3575683964,3575683964,5.611,1.183
1724830825074,cbs,1,timer,11,jaber,3575683964,3575683964,7.402,1.183
1724830825309,cbs,1,timer,11,jaber,3575683964,3575683964,7.160,1.183
1724830825559,cbs,1,timer,11,jaber,3575683964,3575683964,6.909,1.183
1724830825808,cbs,1,timer,11,jaber,3575683964,3575683964,6.655,1.183
1724830826061,cbs,1,timer,11,jaber,3575683964,3575683964,6.437,1.183
1724830826310,cbs,1,timer,11,jaber,3575683964,3575683964,6.204,1.183
1724830826559,cbs,1,timer,11,jaber,3575683964,3575683964,5.946,1.183
1724830826812,cbs,1,timer,11,jaber,3575683964,3575683964,7.718,1.183
1724830827059,cbs,1,timer,11,jaber,3575683964,3575683964,7.477,1.183
1724830827310,cbs,1,timer,11,jaber,3575683964,3575683964,7.215,1.183
1724830827559,cbs,1,timer,11,jaber,3575683964,3575683964,6.975,1.183
1724830827808,cbs,1,timer,11,jaber,3575683964,3575683964,6.883,1.183
1724830828059,cbs,1,timer,11,jaber,3575683964,3575683964,6.804,1.183
1724830828310,cbs,1,timer,11,jaber,3575683964,3575683964,6.580,1.183
1724830828558,cbs,1,timer,11,jaber,3575683964,3575683964,6.352,1.183
1724830828809,cbs,1,timer,11,jaber,3575683964,3575683964,6.117,1.183
1724830829059,cbs,1,timer,11,jaber,3575683964,3575683964,5.868,1.183
1724830829309,cbs,1,timer,11,jaber,3575683964,3575683964,7.630,1.183
1724830829558,cbs,1,timer,11,jaber,3575683964,3575683964,7.374,1.183
1724830829810,cbs,1,timer,11,jaber,3575683964,3575683964,7.125,1.183
1724830830060,cbs,1,timer,11,jaber,3575683964,3575683964,6.901,1.183
1724830830309,cbs,1,timer,11,jaber,3575683964,3575683964,6.662,1.183
1724830830557,cbs,1,timer,11,jaber,3575683964,3575683964,6.435,1.183
1724830830812,cbs,1,timer,11,jaber,3575683964,3575683964,8.212,1.183
1724830831065,cbs,1,timer,11,jaber,3575683964,3575683964,7.968,1.183
1724830831308,cbs,1,timer,11,jaber,3575683964,3575683964,7.759,1.183
1724830831559,cbs,1,timer,11,jaber,3575683964,3575683964,7.510,1.183
1724830831808,cbs,1,timer,11,jaber,3575683964,3575683964,7.329,1.183
1724830832068,cbs,1,timer,11,jaber,3575683964,3575683964,7.226,1.183
1724830832310,cbs,1,timer,11,jaber,3575683964,3575683964,6.992,1.183
1724830832559,cbs,1,timer,11,jaber,3575683964,3575683964,6.747,1.183
1724830832808,cbs,1,timer,11,jaber,3575683964,3575683964,8.516,1.183
1724830833058,cbs,1,timer,11,jaber,3575683964,3575683964,8.287,1.183
1724830833311,cbs,1,timer,11,jaber,3575683964,3575683964,8.043,1.183
1724830833559,cbs,1,timer,11,jaber,3575683964,3575683964,7.817,1.183
1724830833808,cbs,1,timer,11,jaber,3575683964,3575683964,7.564,1.183
1724830834073,cbs,1,timer,11,jaber,3575683964,3575683964,7.319,1.183
1724830834309,cbs,1,timer,11,jaber,3575683964,3575683964,7.058,1.183
1724830834558,cbs,1,timer,11,jaber,3575683964,3575683964,8.821,1.183
1724830834809,cbs,1,timer,11,jaber,3575683964,3575683964,8.558,1.183
1724830835064,cbs,1,timer,11,jaber,3575683964,3575683964,8.311,1.183
1724830835308,cbs,1,timer,11,jaber,3575683964,3575683964,8.059,1.183
1724830835558,cbs,1,timer,11,jaber,3575683964,3575683964,7.829,1.183
1724830835808,cbs,1,timer,11,jaber,3575683964,3575683964,7.712,1.183
1724830836069,cbs,1,timer,11,jaber,3575683964,3575683964,7.534,1.183
1724830836309,cbs,1,timer,11,jaber,3575683964,3575683964,7.343,1.183
1724830836558,cbs,1,timer,11,jaber,3575683964,3575683964,9.102,1.183
1724830836832,cbs,1,timer,11,jaber,3575683964,3575683964,8.821,1.183
1724830837063,cbs,1,timer,11,jaber,3575683964,3575683964,8.582,1.183
1724830837309,cbs,1,timer,11,jaber,3575683964,3575683964,8.344,1.183
1724830837558,cbs,1,timer,11,jaber,3575683964,3575683964,8.087,1.183
1724830837807,cbs,1,timer,11,jaber,3575683964,3575683964,7.867,1.183
1724830838059,cbs,1,timer,11,jaber,3575683964,3575683964,7.621,1.183
1724830838309,cbs,1,timer,11,jaber,3575683964,3575683964,7.373,1.183
1724830838561,cbs,1,timer,11,jaber,3575683964,3575683964,7.138,1.183
1724830838808,cbs,1,timer,11,jaber,3575683964,3575683964,8.878,1.183
1724830839058,cbs,1,timer,11,jaber,3575683964,3575683964,8.627,1.183
1724830839310,cbs,1,timer,11,jaber,3575683964,3575683964,8.402,1.183
1724830839560,cbs,1,timer,11,jaber,3575683964,3575683964,8.161,1.183
1724830839808,cbs,1,timer,11,jaber,3575683964,3575683964,8.057,1.183
1724830840058,cbs,1,timer,11,jaber,3575683964,3575683964,7.968,1.183
1724830840308,cbs,1,timer,11,jaber,3575683964,3575683964,7.722,1.183
1724830840559,cbs,1,timer,11,jaber,3575683964,3575683964,7.474,1.183
1724830840809,cbs,1,timer,11,jaber,3575683964,3575683964,9.238,1.183
1724830841060,cbs,1,timer,11,jaber,3575683964,3575683964,8.973,1.183
1724830841308,cbs,1,timer,11,jaber,3575683964,3575683964,8.725,1.183
1724830841563,cbs,1,timer,11,jaber,3575683964,3575683964,8.472,1.183
1724830841809,cbs,1,timer,11,jaber,3575683964,3575683964,8.225,1.183
1724830842060,cbs,1,timer,11,jaber,3575683964,3575683964,7.978,1.183
